SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
-0.43979044766807096,-0.782577016132358,1.2434641790830765,-0.4052425636669804,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0
-0.43979044766807096,-1.271310733097493,-1.4901848119774657,-0.9955367230309913,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
-0.43979044766807096,-0.7418492063852633,0.35050537083136313,-0.5520556991879899,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-0.43979044766807096,0.7650797542572371,0.5048644213284067,0.865778767377916,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
-0.43979044766807096,-0.3345711089143173,1.20362958540642,0.050030237312147736,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
2.2738101868796012,-0.25311548942012807,0.6691821202446142,-0.04785253327016779,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2.2738101868796012,0.6021685152688586,0.6774809939272509,0.7454365184746413,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.43979044766807096,-1.271310733097493,-0.47938199743231064,-0.9821139337302415,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
-0.43979044766807096,-1.271310733097493,-0.6171433005640805,-0.9839433122392107,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.43979044766807096,-0.41602672840850646,-0.3200436227256853,-0.47266508003971247,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
-0.43979044766807096,1.4574525199578454,1.6052950716460386,2.4587266345915353,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
-0.43979044766807096,-1.271310733097493,-1.315908464642094,-0.9932224490136206,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.43979044766807096,-1.271310733097493,-1.4702675151391373,-0.9952722345718632,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
-0.43979044766807096,-1.1083994941091149,1.0393118864902124,-0.8044438113109563,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
2.2738101868796012,-1.1491273038562093,-0.62378239951019,-0.9242570832959749,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.43979044766807096,-1.271310733097493,-0.15904547328253252,-0.9778600776792649,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
-0.43979044766807096,-1.1083994941091149,-0.45780492585745514,-0.8694418501416811,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
-0.43979044766807096,-1.271310733097493,-1.4885250372409382,-0.995514682326064,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
-0.43979044766807096,-0.9454882551207363,0.48992644869966046,-0.6854240047033222,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2.2738101868796012,-0.5789379673968849,0.4567309539691135,-0.377184746294477,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.43979044766807096,-1.271310733097493,-0.4611244753305099,-0.9818714859760407,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-0.43979044766807096,-1.1491273038562093,0.664202796035032,-0.84037016034252,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.43979044766807096,-1.271310733097493,-0.4943199700610569,-0.9823123000745875,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
-0.43979044766807096,0.07270698855662878,1.494090164298706,0.5770014514199117,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1
-0.43979044766807096,-0.8233048258794525,1.1322592717357445,-0.5101783598260445,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
-0.43979044766807096,-0.41602672840850646,1.2135882338255841,0.01710142415070216,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
-0.43979044766807096,-0.04947644068465504,-0.9756546436539878,-0.5293317324079028,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
-0.43979044766807096,-0.8640326356265471,-1.382299454103188,-0.8962213066283987,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
2.2738101868796012,-0.3345711089143173,1.2667010253944595,0.09627163624970618,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0
-0.43979044766807096,-0.04947644068465504,0.453411404496059,0.06913952848415118,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
2.2738101868796012,-1.271310733097493,0.16129105086724582,-0.9736062216282882,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.43979044766807096,-1.1491273038562093,-0.6719158668694831,-0.9274750262153663,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
-0.43979044766807096,0.6021685152688586,1.5289454337657802,1.3213380975210995,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0
-0.43979044766807096,-1.2305829233503986,0.3886801897714923,-0.9326986732831459,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.43979044766807096,1.5389081394520345,1.484131515879542,2.37874091641022,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
-0.43979044766807096,-1.271310733097493,-0.4760624479592559,-0.9820698523203868,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2.2738101868796012,-1.189855113603304,1.3347517895920806,-0.8745112122749692,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
2.2738101868796012,-0.5789379673968849,1.0177348149153573,-0.23176017518388994,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
2.2738101868796012,-1.271310733097493,0.14801285297502687,-0.973782547267707,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.43979044766807096,-1.271310733097493,-0.6470192458215729,-0.9843400449279026,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2.2738101868796012,-0.9454882551207363,0.6509245981428134,-0.6814125964065464,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
-0.43979044766807096,-1.0676716843620202,-0.5590511847856233,-0.8698165421254459,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
-0.43979044766807096,0.27634603729210183,1.3247931411729166,0.8183912517841357,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0
-0.43979044766807096,1.1723578517281832,1.3679472843226277,1.8820095494627658,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0
-0.43979044766807096,0.8465353737514263,1.1156615243704708,1.2656632768746394,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0
-0.43979044766807096,-0.41602672840850646,0.08992073719656968,-0.32366991473089635,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
2.2738101868796012,0.154162608050818,0.6409659497236491,0.327654956576918,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2.2738101868796012,-0.8640326356265471,1.1538363433105996,-0.5056600153159398,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
-0.43979044766807096,-0.6603935868910741,0.7853663518015286,-0.3774271940486778,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
-0.43979044766807096,-1.271310733097493,0.5314208171128442,-0.9686911444294914,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
-0.43979044766807096,-1.1491273038562093,1.1754134148854554,-0.8190788393827099,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
-0.43979044766807096,-0.04947644068465504,0.9629622486099546,0.3267292469699698,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
-0.43979044766807096,-0.04947644068465504,-1.5018032351331572,-0.713834473354663,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
-0.43979044766807096,0.6428963250159533,-0.14742705012684104,0.2724650314388596,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0
2.2738101868796012,-1.271310733097493,0.1911669961247378,-0.9732094889395961,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.43979044766807096,-0.9047604453736418,0.18286812244210107,-0.6788999560448297,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.43979044766807096,-0.41602672840850646,0.6144095539392116,-0.19061017908454675,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-0.43979044766807096,-0.4567545381556011,1.3148344927537527,-0.034407703264490594,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
2.2738101868796012,0.7650797542572371,0.42187568450203927,0.6740246345100608,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2.2738101868796012,-1.2305829233503986,-0.6586376689772642,-0.966773603100813,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.2738101868796012,-1.271310733097493,-0.2984665511508298,-0.9797114968931613,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
-0.43979044766807096,-1.2305829233503986,-0.32170339746221255,-0.9543426455217935,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
-0.43979044766807096,-1.271310733097493,-1.4901848119774657,-0.9955367230309913,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
-0.43979044766807096,-0.8233048258794525,1.598655972699929,-0.3938916006294005,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
-0.43979044766807096,-1.271310733097493,0.14469330350197235,-0.9738266286775616,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.43979044766807096,-1.2305829233503986,0.8832930612566422,-0.9189673141134134,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
-0.43979044766807096,-0.41602672840850646,-0.19224096801307947,-0.4512194741454109,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.43979044766807096,-0.986216064867831,0.7222949118134891,-0.7179340444711482,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
-0.43979044766807096,-1.271310733097493,0.6708418949811414,-0.966839725215595,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
-0.43979044766807096,-1.189855113603304,-0.982293742600097,-0.9562822275553994,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2.2738101868796012,-1.271310733097493,0.17124969928640982,-0.9734739773987243,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.43979044766807096,-1.271310733097493,0.664202796035032,-0.9669278880353043,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
2.2738101868796012,-1.189855113603304,0.8716746381009505,-0.8768695677021946,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2.2738101868796012,0.154162608050818,0.865035539154841,0.40043336424699355,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2.2738101868796012,0.4392572762804802,1.5256258842927257,1.0621834889854396,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
-0.43979044766807096,-1.271310733097493,-1.4669479656660827,-0.9952281531620085,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
2.2738101868796012,-1.271310733097493,-0.62378239951019,-0.98403147505892,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.43979044766807096,-0.9454882551207363,0.982879545448283,-0.626421037612834,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2.2738101868796012,-1.271310733097493,-1.3125889151690393,-0.9931783676037659,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.43979044766807096,-1.271310733097493,-1.4802261635583014,-0.9954044788014274,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
2.2738101868796012,1.6203637589462239,0.9181483307237164,1.8346440745739125,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
2.2738101868796012,0.3170738470391964,-0.2984665511508298,-0.07447770482239414,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
-0.43979044766807096,-0.9454882551207363,0.6144095539392116,-0.6502029582294334,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
-0.43979044766807096,-1.0269438746149255,-0.45780492585745514,-0.8482386920015803,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.43979044766807096,-1.2305829233503986,0.5115035202745162,-0.9244774903452483,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
-0.43979044766807096,-0.2938432991672227,0.9928381938674471,0.036938058585307854,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
-0.43979044766807096,-0.986216064867831,-1.139972342570195,-0.9044865709761511,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.43979044766807096,-0.04947644068465504,0.8749941875740055,0.3161276678999193,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
2.2738101868796012,-0.3345711089143173,0.9546633749273179,-0.006283763777205104,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
2.2738101868796012,1.375996900463656,1.1521765685740724,2.0029909788089326,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0
-0.43979044766807096,-0.986216064867831,0.3388869476756719,-0.7252956399168796,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.43979044766807096,-1.271310733097493,-0.6370605974024087,-0.9842078006983387,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2.2738101868796012,-0.9047604453736418,-0.9988914899653705,-0.8589284338913401,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
-0.43979044766807096,-1.271310733097493,-0.9640362204982963,-0.9885498195690245,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
-0.43979044766807096,-0.9047604453736418,1.50404881271787,-0.5444075745782031,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
-0.43979044766807096,-0.00874863093756043,1.1538363433105996,0.4083459773159086,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
-0.43979044766807096,-0.9047604453736418,-1.0254478857498082,-0.872747955880782,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-0.43979044766807096,-1.189855113603304,-1.491844586713993,-0.9758543735308769,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
-0.43979044766807096,-1.271310733097493,-1.4968239109235748,-0.9956248858507007,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
2.2738101868796012,-1.271310733097493,0.1563117266576636,-0.9736723437430703,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.43979044766807096,-0.9454882551207363,0.31399032662776166,-0.7223421854566161,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2.2738101868796012,1.0094466127398047,1.0110957159692477,1.3880112299263019,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2.2738101868796012,-1.1491273038562093,0.3189696508373439,-0.8691553209776257,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.43979044766807096,0.11343479830372338,0.24759933716666774,0.12794412923029344,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
-0.43979044766807096,-1.271310733097493,-1.3142486899055665,-0.9932004083086934,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.2738101868796012,-0.3345711089143173,0.37540199187927337,-0.24932661701097963,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2.2738101868796012,-1.0269438746149255,0.2973925792624882,-0.7639991177692881,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.43979044766807096,-0.3345711089143173,1.145537469627963,0.06746443490967328,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0
2.2738101868796012,1.4981803297049399,1.4476164716759405,2.22165681239307,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
-0.43979044766807096,-1.189855113603304,0.15797150139419086,-0.9063159494851203,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.2738101868796012,-1.1083994941091149,0.1812083477055738,-0.8580027242843917,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.43979044766807096,-1.271310733097493,-0.33332182061790405,-0.9801743516966355,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
-0.43979044766807096,0.7243519445101425,1.2915976464423697,1.2310814108436436,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
-0.43979044766807096,-1.2305829233503986,0.4716689265978597,-0.9409859783358255,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2.2738101868796012,-1.1083994941091149,0.5015448718553521,-0.8526909143969029,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.43979044766807096,-0.782577016132358,-0.5324947890011859,-0.7250972735725336,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
-0.43979044766807096,0.6021685152688586,1.4857912906160693,1.254664965115897,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
-0.43979044766807096,-0.25311548942012807,0.7969847749572199,-0.0017433785621732533,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
-0.43979044766807096,0.11343479830372338,0.3455260466217814,0.13131635708417624,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.43979044766807096,-1.0676716843620202,0.8202216212686028,-0.7515902008951959,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
-0.43979044766807096,-1.2305829233503986,-1.5001434603966297,-0.98850573815917,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
-0.43979044766807096,-1.271310733097493,-1.4569893172469186,-0.9950959089324445,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
-0.43979044766807096,-1.0269438746149255,0.9779002212387008,-0.7094042916642678,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
2.2738101868796012,-1.189855113603304,-1.310929140432512,-0.9700356274300592,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.43979044766807096,-0.6603935868910741,0.8185618465320755,-0.3738345591455214,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
-0.43979044766807096,-0.7418492063852633,0.20610496875348402,-0.6014048375203034,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
-0.43979044766807096,1.1723578517281832,-1.506782559342739,-0.4830242113555621,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
-0.43979044766807096,-0.782577016132358,1.1073626506878342,-0.46199737885488007,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
-0.43979044766807096,-0.8233048258794525,-0.36983686482150574,-0.697348026069013,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
-0.43979044766807096,0.27634603729210183,1.283298772759733,0.7565009523481658,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
2.2738101868796012,-1.2305829233503986,0.4783080255439692,-0.9281142066582593,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
-0.43979044766807096,-1.271310733097493,0.16958992454988256,-0.9734960181036516,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2.2738101868796012,0.8872631834985208,0.5861933834182468,0.9132764864963331,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0
-0.43979044766807096,-0.41602672840850646,0.9928381938674471,-0.160194006284818,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0
-0.43979044766807096,-1.0676716843620202,0.3355673982026174,-0.797214460094789,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
-0.43979044766807096,-1.271310733097493,0.7239546865500164,-0.9661344226579202,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
-0.43979044766807096,0.6836241347630478,-0.43124853007301767,0.11590990433996591,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0
-0.43979044766807096,-0.13093206017884423,0.4683493771248052,0.046658009458264725,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
2.2738101868796012,0.5614407055217641,1.5007292632448155,1.1445716440038354,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
-0.43979044766807096,-0.9047604453736418,0.5380599160589536,-0.6437009502758683,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
-0.43979044766807096,-1.1083994941091149,0.5380599160589536,-0.8325677507982419,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
2.2738101868796012,-0.7011213966381687,-0.3250229469352673,-0.6705685695822953,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.43979044766807096,-1.1491273038562093,0.453411404496059,-0.8588182303667034,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.43979044766807096,-1.0676716843620202,0.8135825223224933,-0.7496947002714447,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
-0.43979044766807096,0.357801656786291,1.2550826022387678,0.852995158520059,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
-0.43979044766807096,-1.189855113603304,0.15133240244808135,-0.9199591458351436,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
-0.43979044766807096,-1.1083994941091149,0.10485870982531591,-0.8498917448711308,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
-0.43979044766807096,-0.41602672840850646,-0.5308350142646585,-0.5394263752646243,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
2.2738101868796012,-0.4974823479026957,0.21606361717264802,-0.39192997789086725,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
-0.43979044766807096,-1.271310733097493,-1.483545713031356,-0.9954485602112819,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
-0.43979044766807096,-1.271310733097493,0.8069434233763838,-0.9650323874115532,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
